GRUPO;IDENTIFICADOR;CODIGO;SERVICIO
MARCADORES CARDIACOS;6280;;METANEFRINAS LIBRES FRACCIONADAS EN PLASMA (METANEFRINA LIBRE, NORMETANEFRINA LIBRE)
MARCADORES CARDIACOS;6506;;PRO-GRP, PEPTIDO ASOCIADO A LA GASTRINA (MARCADOR TUMORAL PULMON), SUERO
QUIMICA;1549;360017;ACIDO URICO
MARCADORES CARDIACOS;1087;;PSA TOTAL
MARCADORES CARDIACOS;1089;;RELACION PSA LIBRE/PSA TOTAL
MARCADORES CARDIACOS;7091;;VEJIGA, ANTIGENO TUMORAL
METABOLICAS;1751;;17-CETOSTEROIDES
METABOLICAS;1752;;17-HIDROXICORTICOSTEROIDES
METABOLICAS;1753;;ACIDO VANIL MANDELICO
MICROBIOLOGIA;1767;;ANTIGENO VI
MICROBIOLOGIA;1191;;BORDETELLA PERTUSSIS. CULTIVO
MICROBIOLOGIA;5353;;BRUCELLA POR CULTIVO
MICROBIOLOGIA;1206;;CATETER DE VIA CENTRAL
MICROBIOLOGIA;1323;;COLORACION DE GIEMSA
MICROBIOLOGIA;5555;;CRIPTOCOCO EN L.C.R.: DETECCIÓN DE ANTIGENO
MICROBIOLOGIA;5556;;CRIPTOCOCO EN LCR : ANTICUERPOS 
MICROBIOLOGIA;5557;;CRIPTOCOCO EN SUERO: ANTICUERPOS
MICROBIOLOGIA;5558;;CRIPTOCOCO EN SUERO: DETECCIÓN DE ANTIGENO
MICROBIOLOGIA;5559;;CRIPTOCOCO: EXAMEN DIRECTO
MICROBIOLOGIA;5560;;CRIPTOSPORIDIUM: (MATERIA FECAL)
MICROBIOLOGIA;5565;;CROMOGRANINA  A  
MICROBIOLOGIA;2464;;CRYTOCOCO AG. EN LCR
MICROBIOLOGIA;1356;;CULTIVO  DE FORUNCULO
MICROBIOLOGIA;1149;;CULTIVO  DE LIQUIDO ARTICULAR DE CADERA
MICROBIOLOGIA;1179;;CULTIVO  DE PUSTULA  DE MANO
MICROBIOLOGIA;1150;;CULTIVO  DE TEJIDO OSEO
MICROBIOLOGIA;1242;;CULTIVO COLECCION SAGLIAL PARIETOOCIPITAL
MICROBIOLOGIA;1238;;CULTIVO DE  HERIDA DE MUÑECA
MICROBIOLOGIA;1152;;CULTIVO DE  LIQUIDO DE DREN
MICROBIOLOGIA;1142;;CULTIVO DE ABSCESO
MICROBIOLOGIA;1392;;CULTIVO DE ABSCESO DE ENCIA
MICROBIOLOGIA;1342;;CULTIVO DE ABSCESO DE GLUTEO
MICROBIOLOGIA;1341;;CULTIVO DE ABSCESO DE MANO
MICROBIOLOGIA;1165;;CULTIVO DE ABSCESO DE PIE
MICROBIOLOGIA;1313;;CULTIVO DE ABSCESO DE PIERNA
MICROBIOLOGIA;1160;;CULTIVO DE ABSCESO DE PUBIS
MICROBIOLOGIA;1396;;CULTIVO DE ABSCESO DE PULMON DERECHO
MICROBIOLOGIA;1340;;CULTIVO DE ABSCESO DE VULVA
MICROBIOLOGIA;1398;;CULTIVO DE ABSCESO DENTARIO
MICROBIOLOGIA;1280;;CULTIVO DE ABSCESO PARED TORAXICA
MICROBIOLOGIA;1269;;CULTIVO DE ABSCESO SUBCUTANEO
MICROBIOLOGIA;1264;;CULTIVO DE AGUA
MICROBIOLOGIA;1169;;CULTIVO DE AGUA 2
MICROBIOLOGIA;1181;;CULTIVO DE ALAMBRES QUIRURGICOS
MICROBIOLOGIA;1408;;CULTIVO DE AMPOLLAS PUSTULAS CERRADAS DEL MUSLO
MICROBIOLOGIA;1407;;CULTIVO DE AMPOLLAS PUSTULAS CERRADAS PERIBUCAL
MICROBIOLOGIA;1225;;CULTIVO DE AORTA
MICROBIOLOGIA;1295;;CULTIVO DE AREA ABDOMEN
MICROBIOLOGIA;1203;;CULTIVO DE AREA DE MARCAPASO
MICROBIOLOGIA;1294;;CULTIVO DE AREA INGUINAL
MICROBIOLOGIA;1127;;CULTIVO DE ARTROSTOMIA DE CADERA IZQUIERDA
MICROBIOLOGIA;1187;;CULTIVO DE ASPIRADO BRONQUIAL
MICROBIOLOGIA;1369;;CULTIVO DE ASPIRADO GASTRICO
MICROBIOLOGIA;1130;;CULTIVO DE ASPIRADO TRAQUEAL
MICROBIOLOGIA;1221;;CULTIVO DE BAZO
MICROBIOLOGIA;1249;;CULTIVO DE BOCA
MICROBIOLOGIA;1162;;CULTIVO DE BORDE PALPEBRAL INFERIOR
MICROBIOLOGIA;1161;;CULTIVO DE BORDE PALPEBRAL SUPERIOR
MICROBIOLOGIA;1343;;CULTIVO DE CALCIFICACION
MICROBIOLOGIA;1344;;CULTIVO DE CALCULO
MICROBIOLOGIA;1337;;CULTIVO DE CATETER
MICROBIOLOGIA;1158;;CULTIVO DE CATETER DE DIALISIS
MICROBIOLOGIA;1159;;CULTIVO DE CATETER DE VIA CENTRAL
MICROBIOLOGIA;1216;;CULTIVO DE CAVIDAD PELVICA
MICROBIOLOGIA;1384;;CULTIVO DE CEJA
MICROBIOLOGIA;1173;;CULTIVO DE CODO
MICROBIOLOGIA;1137;;CULTIVO DE CORDON UMBILICAL
MICROBIOLOGIA;1293;;CULTIVO DE CUERO CABELLUDO
MICROBIOLOGIA;1273;;CULTIVO DE DISCO INTERVERTEBRAL
MICROBIOLOGIA;1245;;CULTIVO DE DISCO VERTEBRAL
MICROBIOLOGIA;1192;;CULTIVO DE DISPOSITIVO INTRAUTERINO
MICROBIOLOGIA;1391;;CULTIVO DE ENCIA
MICROBIOLOGIA;1347;;CULTIVO DE ENDOMETRIO
MICROBIOLOGIA;1348;;CULTIVO DE ESCARAS
MICROBIOLOGIA;1377;;CULTIVO DE ESPUTO
MICROBIOLOGIA;1121;;CULTIVO DE ESTUDIO DE VOMITO
MICROBIOLOGIA;1307;;CULTIVO DE EXUDADO FARINGEO
MICROBIOLOGIA;1209;;CULTIVO DE EXUDADO OFTALMICO
MICROBIOLOGIA;1230;;CULTIVO DE FEMUR
MICROBIOLOGIA;1349;;CULTIVO DE FISTULA
MICROBIOLOGIA;1282;;CULTIVO DE FISTULA DE BRAZO IZQUIERDO
MICROBIOLOGIA;1168;;CULTIVO DE FISURA VAGINAL INFERIOR
MICROBIOLOGIA;1167;;CULTIVO DE FISURA VAGINAL SUPERIOR
MICROBIOLOGIA;1153;;CULTIVO DE GLANDE
MICROBIOLOGIA;1126;;CULTIVO DE GLANDULA BARTOLINI
MICROBIOLOGIA;1346;;CULTIVO DE GLANDULA MAMARIA
MICROBIOLOGIA;1123;;CULTIVO DE GLUTEO
MICROBIOLOGIA;1354;;CULTIVO DE HECES
MICROBIOLOGIA;1177;;CULTIVO DE HERIDA DE PIEL DE TORAX
MICROBIOLOGIA;1222;;CULTIVO DE HIGADO
MICROBIOLOGIA;1318;;CULTIVO DE HONGO
MICROBIOLOGIA;1319;;CULTIVO DE HONGO Nº2
MICROBIOLOGIA;1320;;CULTIVO DE HONGO Nº3
MICROBIOLOGIA;1175;;CULTIVO DE HUESO
MICROBIOLOGIA;1402;;CULTIVO DE HUESO PARIETAL
MICROBIOLOGIA;1229;;CULTIVO DE HUMOR VITREO
MICROBIOLOGIA;1151;;CULTIVO DE ILEOSTOMIA
MICROBIOLOGIA;1287;;CULTIVO DE ISOPADO
MICROBIOLOGIA;1234;;CULTIVO DE LABIO VAGINAL
MICROBIOLOGIA;1265;;CULTIVO DE LAVADO BRONCO ALVEOLAR
MICROBIOLOGIA;1393;;CULTIVO DE LAVADO BRONQUIAL
MICROBIOLOGIA;1194;;CULTIVO DE LESION
MICROBIOLOGIA;1172;;CULTIVO DE LESION BUCAL
MICROBIOLOGIA;1399;;CULTIVO DE LESION DE LENGUA
MICROBIOLOGIA;1232;;CULTIVO DE LESION DE PIE
MICROBIOLOGIA;1403;;CULTIVO DE LESION DE PIE DERECHO
MICROBIOLOGIA;1314;;CULTIVO DE LESION DE PIE IZQUIERDO
MICROBIOLOGIA;1351;;CULTIVO DE LESION DE UÑA
MICROBIOLOGIA;1350;;CULTIVO DE LESION EN PIEL
MICROBIOLOGIA;1336;;CULTIVO DE LESION PERIANAL
MICROBIOLOGIA;1352;;CULTIVO DE LIQ. ASCITICO
MICROBIOLOGIA;1255;;CULTIVO DE LIQ. ASPIRADO CADERA DERECHA
MICROBIOLOGIA;1254;;CULTIVO DE LIQ. ASPIRADO DE CADERA IZQUIERDA
MICROBIOLOGIA;1329;;CULTIVO DE LIQ. BILIAR
MICROBIOLOGIA;1370;;CULTIVO DE LIQ. CEFALO RAQUIDEO
MICROBIOLOGIA;1331;;CULTIVO DE LIQ. PERICARDICO
MICROBIOLOGIA;1353;;CULTIVO DE LIQ. PERITONEAL
MICROBIOLOGIA;1367;;CULTIVO DE LIQ. SINOVIAL
MICROBIOLOGIA;1381;;CULTIVO DE LIQUIDO ABDOMINAL
MICROBIOLOGIA;1380;;CULTIVO DE LIQUIDO AMNIOTICO
MICROBIOLOGIA;1178;;CULTIVO DE LIQUIDO ARTICULAR
MICROBIOLOGIA;1170;;CULTIVO DE LIQUIDO COLECCION PARAVESICAL
MICROBIOLOGIA;1208;;CULTIVO DE LIQUIDO DE ABSCESO RETROUTERINO
MICROBIOLOGIA;1401;;CULTIVO DE LIQUIDO DE ANTEBRAZO DERECHO
MICROBIOLOGIA;1157;;CULTIVO DE LIQUIDO DE CEREBRO
MICROBIOLOGIA;1239;;CULTIVO DE LIQUIDO DE COLECCION RETROPERITONEAL PERICECAL
MICROBIOLOGIA;1155;;CULTIVO DE LIQUIDO DE COLGAJO GLUTEO
MICROBIOLOGIA;1180;;CULTIVO DE LIQUIDO DE DIALISIS
MICROBIOLOGIA;1256;;CULTIVO DE LIQUIDO DE HEMATOMA
MICROBIOLOGIA;1205;;CULTIVO DE LIQUIDO DE MAMA
MICROBIOLOGIA;1233;;CULTIVO DE LIQUIDO DE RODILLA
MICROBIOLOGIA;1406;;CULTIVO DE LIQUIDO ESCROTAL
MICROBIOLOGIA;1213;;CULTIVO DE LIQUIDO ESPERMATICO
MICROBIOLOGIA;1379;;CULTIVO DE LIQUIDO GASTRICO
MICROBIOLOGIA;1146;;CULTIVO DE LIQUIDO INFLAMATORIO
MICROBIOLOGIA;1397;;CULTIVO DE LIQUIDO LIBRE EN CAVIDAD
MICROBIOLOGIA;1243;;CULTIVO DE LIQUIDO PERIESPLENICO
MICROBIOLOGIA;1204;;CULTIVO DE LIQUIDO PLEURAL
MICROBIOLOGIA;1185;;CULTIVO DE LIQUIDO PURULENTO DE BRAZO IZQUIERDO
MICROBIOLOGIA;1223;;CULTIVO DE LIQUIDO SEMINAL
MICROBIOLOGIA;1410;;CULTIVO DE LIQUIDO SEROHEMATICO
MICROBIOLOGIA;1144;;CULTIVO DE LIQUIDO SINOVIAL
MICROBIOLOGIA;1284;;CULTIVO DE LIQUIDO SUB HEPATICO
MICROBIOLOGIA;1248;;CULTIVO DE LIQUIDO SUBFRENICO PERITONEAL
MICROBIOLOGIA;1199;;CULTIVO DE LIQUIDO TEJIDO PIE DIABETICO
MICROBIOLOGIA;1164;;CULTIVO DE LIQUIDO VESICULAR
MICROBIOLOGIA;1176;;CULTIVO DE MASA TUMORAL
MICROBIOLOGIA;1338;;CULTIVO DE MASA TUMORAL INGUINAL
MICROBIOLOGIA;1119;;CULTIVO DE MATERIAL MUCOSO
MICROBIOLOGIA;1365;;CULTIVO DE MATERIAL PURULENTO
MICROBIOLOGIA;1395;;CULTIVO DE MEDIO AMBIENTE X 1
MICROBIOLOGIA;1389;;CULTIVO DE MEDIO AMBIENTE X 2
MICROBIOLOGIA;1386;;CULTIVO DE MEDIO AMBIENTE X 3
MICROBIOLOGIA;1387;;CULTIVO DE MEDIO AMBIENTE X 6
MICROBIOLOGIA;1388;;CULTIVO DE MEDIOAMBIENTE X10
MICROBIOLOGIA;1231;;CULTIVO DE MEDULA OSEA
MICROBIOLOGIA;5570;;CULTIVO DE MICOBACTERIAS NO TUBERCULOSAS
MICROBIOLOGIA;1409;;CULTIVO DE MUCOSA DE LENGUA
MICROBIOLOGIA;1124;;CULTIVO DE MUCOSA YUGAL  IZQUIERDA
MICROBIOLOGIA;1339;;CULTIVO DE MUCOSA YUGAL DERECHA
MICROBIOLOGIA;1237;;CULTIVO DE MUESTRA DE GLANDULA
MICROBIOLOGIA;1288;;CULTIVO DE MUSLO DEDOS DEL PIE
MICROBIOLOGIA;1132;;CULTIVO DE OIDO DERECHO
MICROBIOLOGIA;1133;;CULTIVO DE OIDO IZQUIERDO
MICROBIOLOGIA;1252;;CULTIVO DE OJO DERECHO
MICROBIOLOGIA;1253;;CULTIVO DE OJO IZQUIERDO
MICROBIOLOGIA;1174;;CULTIVO DE OSTESINTESIS
MICROBIOLOGIA;1201;;CULTIVO DE PARED  TORAXICA
MICROBIOLOGIA;1240;;CULTIVO DE PARTES BLANDAS
MICROBIOLOGIA;1303;;CULTIVO DE PERIAMIGDALINO
MICROBIOLOGIA;1217;;CULTIVO DE PIE DERECHO
MICROBIOLOGIA;1218;;CULTIVO DE PIE IZQUIERDO
MICROBIOLOGIA;1385;;CULTIVO DE PIEL
MICROBIOLOGIA;1188;;CULTIVO DE PIEL DE PREPUCIO
MICROBIOLOGIA;1154;;CULTIVO DE PREPUCIO
MICROBIOLOGIA;1196;;CULTIVO DE PROTESIS DE RODILLA DERECHA
MICROBIOLOGIA;1241;;CULTIVO DE PSEUDOMENBRANA Y ENDOMENBRANA
MICROBIOLOGIA;1183;;CULTIVO DE PUNTA DE CATETER VASCULAR
MICROBIOLOGIA;1363;;CULTIVO DE PUNTA DE CATETER VESICAL
MICROBIOLOGIA;1147;;CULTIVO DE PUNTA DE CATETER VIA CENTRAL
MICROBIOLOGIA;1236;;CULTIVO DE PUNTA DE SONDA
MICROBIOLOGIA;1227;;CULTIVO DE PUNTA DE SONDA VESICAL
MICROBIOLOGIA;1166;;CULTIVO DE PUSTULA
MICROBIOLOGIA;1405;;CULTIVO DE PUSTULA DE CARA
MICROBIOLOGIA;1275;;CULTIVO DE QUISTE CERVICAL
MICROBIOLOGIA;1195;;CULTIVO DE RODILLA DERECHA
MICROBIOLOGIA;1145;;CULTIVO DE SACO CONJUTIVAL
MICROBIOLOGIA;1135;;CULTIVO DE SALMONELLA
ELECTROLITOS Y MINERALES;1600;360018;CALCIO
MICROBIOLOGIA;1364;;CULTIVO DE SECRECION BILIAR
MICROBIOLOGIA;1345;;CULTIVO DE SECRECION BRONQUIAL
MICROBIOLOGIA;1226;;CULTIVO DE SECRECION DE ABSCESO PLANTAR
MICROBIOLOGIA;1140;;CULTIVO DE SECRECION DE CLAVO
MICROBIOLOGIA;1215;;CULTIVO DE SECRECION DE GANGLIO
MICROBIOLOGIA;1315;;CULTIVO DE SECRECION DE HERIDA
MICROBIOLOGIA;1139;;CULTIVO DE SECRECION DE PIERNA
MICROBIOLOGIA;1138;;CULTIVO DE SECRECION DE RODILLA
MICROBIOLOGIA;1297;;CULTIVO DE SECRECION ENDOCERVIX
MICROBIOLOGIA;1270;;CULTIVO DE SECRECION LAGRIMAL
MICROBIOLOGIA;1271;;CULTIVO DE SECRECION NASAL
MICROBIOLOGIA;1404;;CULTIVO DE SECRECION NASAL IZQUIERDO
MICROBIOLOGIA;1400;;CULTIVO DE SECRECION OTICA
MICROBIOLOGIA;1120;;CULTIVO DE SECRECION PURULENTA
MICROBIOLOGIA;1131;;CULTIVO DE SECRECION SALIVAL
MICROBIOLOGIA;1267;;CULTIVO DE SECRECION TRAQUEAL
MICROBIOLOGIA;1268;;CULTIVO DE SECRECION UMBILICAL
MICROBIOLOGIA;1274;;CULTIVO DE SECRECION URETRAL
MICROBIOLOGIA;1266;;CULTIVO DE SECRECION VAGINAL
MICROBIOLOGIA;1357;;CULTIVO DE SEMEN
MICROBIOLOGIA;1200;;CULTIVO DE SENO MAXILAR
MICROBIOLOGIA;1211;;CULTIVO DE SOLUCION SALINA Nº 2
MICROBIOLOGIA;1212;;CULTIVO DE SOLUCION SALINA Nº1
MICROBIOLOGIA;1228;;CULTIVO DE TEJIDO
MICROBIOLOGIA;1156;;CULTIVO DE TEJIDO DE COLGAJO GLUTEO
MICROBIOLOGIA;1394;;CULTIVO DE TEJIDO DE ESCARAS
MICROBIOLOGIA;1244;;CULTIVO DE TEJIDO DE REGION GLUTEA
MICROBIOLOGIA;1246;;CULTIVO DE TEJIDO OSEO
MICROBIOLOGIA;1247;;CULTIVO DE TEJIDO PREVERTEBRAL
MICROBIOLOGIA;1186;;CULTIVO DE TEJIDO PULMONAR
MICROBIOLOGIA;1189;;CULTIVO DE ULCERA DE CORNEA
MICROBIOLOGIA;1210;;CULTIVO DE ULCERA DE PALADAR
MICROBIOLOGIA;1325;;CULTIVO DE ULCERA DE PIE
MICROBIOLOGIA;1207;;CULTIVO DE ULCERA DE REGION LUMBAR
MICROBIOLOGIA;1235;;CULTIVO DE ULCERA EN CADERA
MICROBIOLOGIA;1283;;CULTIVO DE ULCERA GLUTEO IZQUIERDO
MICROBIOLOGIA;1197;;CULTIVO DE ULCERA SACRA
MICROBIOLOGIA;1198;;CULTIVO DE UÑA DE DEDO PULGAR
MICROBIOLOGIA;1129;;CULTIVO DE UÑA DE PIE DERECHO
MICROBIOLOGIA;1359;;CULTIVO DE UÑA DE PIE IZQUIERDO
MICROBIOLOGIA;1184;;CULTIVO DE VALVULA MITRAL
MICROBIOLOGIA;1171;;CULTIVO DEL DEDO DEL PIE
MICROBIOLOGIA;1272;;CULTIVO DEL LIQUIDO  ANULAR DEL DEDO IZQUIERDO
MICROBIOLOGIA;1355;;CULTIVO DEL LIQUIDO ARTICULAR
MICROBIOLOGIA;5571;;CULTIVO HELICOBACTER PYLORI
MICROBIOLOGIA;1125;;CULTIVO HISOPADO RECTAL
MICROBIOLOGIA;1134;;CULTIVO ISOPADO AXILAR
MICROBIOLOGIA;1202;;CULTIVO LIQUIDO DE DRENAJE
MICROBIOLOGIA;1317;;CULTIVO MEDIO DE NICKERSON
MICROBIOLOGIA;1378;;CULTIVO PARA ANAEROBIOS
MICROBIOLOGIA;1322;;CULTIVO PARA CAMPYLOBACTER
MICROBIOLOGIA;1312;;CULTIVO PARA HONGOS
MICROBIOLOGIA;1263;;CULTIVO PARA HONGOS DE PIE
MICROBIOLOGIA;5574;;CULTIVO PARA MICOBACTERIAS
MICROBIOLOGIA;1302;;CULTIVO PARA MICOBACTERIUM  TUBERCULOSIS
MICROBIOLOGIA;5575;;CULTIVO PARA MICROORGANISMOS AEROBIOS EN MEDULA OSEA 
MICROBIOLOGIA;1182;;CULTIVO PLASTRON APENDICULAR
MICROBIOLOGIA;1220;;CULTIVO PUNTA CATETER PERITONEAL
MICROBIOLOGIA;1219;;CULTIVO PUNTA CATETER VENTRICULAR
MICROBIOLOGIA;1190;;CULTIVO PUNTA DE CATETER PERCUTANEO
MICROBIOLOGIA;1285;;CULTIVO TEJIDO DE ULCERA
MICROBIOLOGIA;1304;;CULTIVO ULCERA  DE LABIOS
MICROBIOLOGIA;5576;;CURVA DE ACIDO LACTICO POS EJERCICIO: 5 MUESTRAS
MICROBIOLOGIA;5577;;CV2 AUTOANTICUERPOS
MICROBIOLOGIA;5578;;CYCLOSPORA CAYETANENSIS (EN MATERIA FECAL)
MICROBIOLOGIA;1316;;EN FRESCO
MICROBIOLOGIA;591;;ESCHERICHIA COLI 0157
MICROBIOLOGIA;1327;;ESTUDIO MICOLOGICO
MICROBIOLOGIA;1250;;EXUDADO DE LESION TISULAR SACRA
MICROBIOLOGIA;5773;;FAGOCITOSIS POR MUERTE DE CANDIDA
MICROBIOLOGIA;5883;;FRANCISELLA TULARENSIS (TULAREMIA) ANTICUERPOS
QUIMICA;1547;360020;TRIGLICERIDOS
MICROBIOLOGIA;1251;;FRESCO 2
MICROBIOLOGIA;1262;;FROTIS DE SECRECION DE MAMA
MICROBIOLOGIA;1193;;FROTIS DIRECTO DE LEISHMANIA
MICROBIOLOGIA;5885;;FROTIS FARINGEO: CULTIVO Y A/B (MIC)
MICROBIOLOGIA;1163;;FUNGIGRAMA
MICROBIOLOGIA;2444;;GALACTOMANANO (ASPERGILLOSIS INVASIVA) ELISA
QUIMICA;1544;360021;COLESTEROL
MICROBIOLOGIA;1276;;HEMOCULTIVO
MICROBIOLOGIA;1277;;HEMOCULTIVO #2
MICROBIOLOGIA;1278;;HEMOCULTIVO #3
MICROBIOLOGIA;1279;;HEMOCULTIVO #4
MICROBIOLOGIA;1281;;HEMOCULTIVO #5
MICROBIOLOGIA;5964;;HEMOCULTIVO PARA MYCOBACTERIUM 
MICROBIOLOGIA;1148;;HERPES SIMPLEX VIRUS. CULTIVO
MICROBIOLOGIA;6093;;HONGOS PRUEBA DE SENSIBILIDAD ( FUNGIGRAMA )
MICROBIOLOGIA;6094;;HONGOS: CULTIVO DE  MICOSIS PROFUNDAS
MICROBIOLOGIA;6112;;IDENTIFICACION DE BACTERIAS + A/B DE DISCO
MICROBIOLOGIA;6113;;IDENTIFICACION DE HONGOS
MICROBIOLOGIA;2466;;INFLUENZA AYB AG. (SECRECION NASAL)
QUIMICA;1569;360024;BILIRRUBINA TOTAL
MICROBIOLOGIA;1308;;KOH DIRECTO
MICROBIOLOGIA;1326;;KOH DIRECTO N 2
MICROBIOLOGIA;1286;;KOH2
MICROBIOLOGIA;6213;;LEISHMANIA: MICROSCOPICO
MICROBIOLOGIA;6261;;MANTOUX PRUEBA DE TUBERCULINA (PPD)
MICROBIOLOGIA;3050;;PANEL SEPSIS FAST
MICROBIOLOGIA;1257;;PAPANICOLAU
MICROBIOLOGIA;7704;;PAPANICOLAU BASE LIQUIDO
MICROBIOLOGIA;1361;;PUNTA DE CATETER CENTRAL
MICROBIOLOGIA;1362;;PUNTA DE CATETER VENOSO
MICROBIOLOGIA;1143;;RETROCULTIVO DE CATETER
MICROBIOLOGIA;2465;;RSV ANTIGENO (SECRECION NASAL)
MICROBIOLOGIA;1321;;SARCOPTES SCABIEI(ESCABIOSIS)
MICROBIOLOGIA;6865;;SECRECION URETRAL: CULTIVO
MICROBIOLOGIA;6866;;SECRECION URETRAL: MICROSCÓPICO Y CULTIVO
MICROBIOLOGIA;6867;;SECRECION URETRAL: MICROSCÓPICO Y CULTIVO (CON TOMA)
MICROBIOLOGIA;6871;;SEROLOGIA DE HONGOS  (FIJACIÓN DEL COMPLEMENTO) 
MICROBIOLOGIA;6872;;SEROLOGIA DE HONGOS (INMUNODIFUSIÓN) 
MICROBIOLOGIA;2399;;STREPT-A
MICROBIOLOGIA;1324;;TINTA CHINA
MICROBIOLOGIA;1298;;ZIEHL (DIRECTO)
MICROBIOLOGIA;1300;;ZIEHL (DIRECTO) #2
MICROBIOLOGIA;1301;;ZIEHL (DIRECTO) #3
MICROBIOLOGIA;1371;;ZIEHL NEELSEN (B.D.K.) # 1
MICROBIOLOGIA;1306;;ZIEHL NEELSEN (B.D.K.) # 2
MICROBIOLOGIA;1373;;ZIEHL NEELSEN (B.D.K.) # 3
ORINA;5077;;ACETOACETATO EN ORINA ( CUALITATIVA )
ORINA;1736;;ACIDO  HOMONOVANILICO
ORINA;5092;;ACIDO HOMOGENTISICO EN ORINA
ORINA;5099;;ACIDO METIL MALONICO EN ORINA
ORINA;5102;;ACIDO MEVALONICO EN  ORINA
ORINA;5104;;ACIDO MUCONICO EN ORINA
ORINA;5105;;ACIDO N ACETIL ASPARTICO (ENFERMEDAD DE CANAVAN) EN ORINA
ORINA;5109;;ACIDO TRANSMUCONICO EN ORINA
ORINA;1414;;ACIDO URICO EN ORINA 12 HORAS
ORINA;1458;360029;ACIDO URICO ORINA DE LA MAÑANA
ENZIMAS;1552;360034;GOT
ORINA;797;;ACIDOS BILIARES TOTAL (ORINA)
ORINA;1469;;ACLARAMIENTO DE ORINA ML/MIN/1.73M2
ORINA;1442;;ADDIS CUENTA DE ORINA 12H
ORINA;2425;;ALA PORFOBILINOGENO 24H
ORINA;1574;;ALBUMINA EN ORINA DE 24HRS
ORINA;974;;ALDOSTERONA EN ORINA 24HRS
ORINA;5153;;ALDOSTERONA EN ORINA DE 24 HORAS
ORINA;5174;;ALUMINIO EN ORINA AL AZAR
ORINA;5175;;ALUMINIO EN ORINA DE 24 HORAS
ORINA;1731;;AMILASA ORINA DE 24 H
ORINA;1457;;AMILASA ORINA ESPONTANEA
ORINA;5191;;AMINOACIDOS CUANTITATIVOS EN ORINA (HPLC-21 AMINOACIDOS)
ORINA;5192;;AMINOACIDOS CUANTITATIVOS EN ORINA. (HPLC-42 AMINOACIDOS)
ORINA;5211;;ANFETAMINAS Y METANFETAMINAS  CUANTITATIVAS EN ORINA  
ORINA;5243;;ANTIDEPRESIVOS TRICICLICOS EN ORINA: CUALITATIVOS
ORINA;5300;;ATROPINICOS EN ORINA ( COCAINA, ESCOPOLAMINA )
ORINA;2416;;AZUCARES REDUCTORES EN ORINA
ORINA;1445;;BACILOS ACIDO-RESISTENTES:
ORINA;5304;;BARBITURICOS CUALITATIVOS EN ORINA (CUALITATIVOS)
ORINA;5311;;BENZODIAZEPINICOS CUALITATIVOS (EN ORINA-CAPA FINA)
ORINA;5312;;BENZODIAZEPINICOS CUANTITATIVOS (EN ORINA)
ORINA;5315;;BETA 2 MICROGLOBULINA EN ORINA
ORINA;5325;;BICARBONATO EN ORINA
ORINA;5330;;BISMUTO EN ORINA 
ORINA;5348;;BROMURO EN ORINA 
ORINA;1709;;BUN ORINA DE LA MAÑANA
ORINA;1526;;CADENAS LIGERAS KAPPA /LAMBDA / ORINA 24HRS
ORINA;1732;;CALCIO ORINA DE 24 H
ORINA;1750;;CALCIO ORINA DE LA MAÑANA
ORINA;5384;;CANABINOIDES CUALITATIVO EN ORINA
ORINA;5385;;CANABINOIDES CUANTITATIVO EN ORINA
ORINA;1781;;CANNABINOIDES (MARIHUANA)
ORINA;5445;;CATECOLAMINAS DIFERENCIADAS EN ORINA (ADRENALINA, NORADRENALINA)
ORINA;1738;;CATECOLAMINAS DIFERENCIADAS EN ORINA 24HRS
ORINA;5447;;CATECOLAMINAS FRACCIONADAS EN ORINA DE 24 HORAS (HPLC) (ADREN.NORADREN.DOPAM.)
ORINA;1742;;CATECOLAMINAS FRACCIONADAS EN ORINA PARCIAL
ORINA;1456;;CATECOLAMINAS TOTALES Y FRACCIONADAS EN ORINAS 24 HRS
ORINA;489;;CICLOSPORINA 2H
ORINA;5478;;CICLOSPORINA: NIVELES EN SANGRE
ORINA;5484;;CISTINA EN ORINA (HPLC)
ORINA;5495;;CITRATO (ORINA DE 24 HORAS)
ORINA;1416;;CITRATO ORINA OCASIONAL
ORINA;1467;;CLINITEST EN ORINA
ORINA;1583;;CLORO ORINA DE 24 H
ORINA;1748;;CLORO ORINA DE LA MAÑANA
ORINA;5504;;COBALTO EN ORINA
ORINA;5507;;COBRE EN ORINA
ORINA;1061;;COBRE EN ORINA DE 24 HORAS
ORINA;1773;;COCAINA
ORINA;5509;;COCAINA CUANTITATIVA EN ORINA
ORINA;1465;;CONTEO DE ADDIS
ORINA;5527;;COPROPORFIRINAS (ORINA 24H)
ORINA;5532;;CORTISOL LIBRE URINARIO: EN ORINA DE 24 H
ORINA;5539;;COTININA (METABOLITO DE LA NICOTINA), ORINA 
ORINA;1578;;CREATININA ORINA 12 HRS
ORINA;1705;;CREATININA ORINA 24 HRS
ORINA;1454;;CREATININA ORINA DE LA MAÑANA
ORINA;5563;;CROMO EN ORINA
ORINA;1334;;CULTIVO DE ORINA
ORINA;1335;;CULTIVO DE ORINA 2DA MICCION
ENZIMAS;1553;360035;GPT
ORINA;1704;;DEPURACION DE CREATININA ORINA 12HRS
ORINA;1460;;DEPURACION DE CREATININA ORINA 24 H
ORINA;2426;;ELECTROFONESIS PROTEINAS 24H
