id;.id;default_code;name;categ_id/name;categ_id/display_name;standard_price;price;list_price;lst_price;default_code
__export__.product_template_121081_d6ec883e;121081;T808LE;TINTAS EPSON T504120 NEGRA;COMPUTACION;All / EQUIPOS / COMPUTACION;10.2;0;1;1;T808LE
__export__.product_template_119118_ef4ed43f;119118;4824156001;TIP EJECTOR;MD Systems Support;All / REPUESTOS / MD Systems Support;29.25;0;0.01;0.01;4824156001
__export__.product_template_119044_1979574f;119044;4636040001;TIP WASTE CHUTE FRAME;MD Systems Support;All / REPUESTOS / MD Systems Support;164.25;0;0.01;0.01;4636040001
__export__.product_template_34085;116401;IL08400;TIRA DE ORINA 11 PARAMETROS 11V URIT X 100 UNDS;Todos;All;20;0;1;1;IL08400
__export__.product_template_33198;116402;94150;TIRAS DE ORINA COMBI SCREEN PLUS 11 PARAM X 150 UNDS;MEDICIÓN;All / EQUIPOS / MEDICIÓN;22;0;1;1;94150
__export__.product_template_32667;116403;MN 033101;TIRAS DE ORINA FRASCOS X 100 u MISION ;Todos;All;1.1;0;0;0;MN 033101
__export__.product_template_123755_b2189eb3;123755;DIR23101120 ;TIRAS DE ORINA H11 FRASCO X 100 TIRAS;ANALITICA;All / INSUMOS / ANALITICA;8.25;0;1;1;DIR23101120 
__export__.product_template_33400;116404;ACON;TIRAS DE ORINA INSIGHT SIN MALLA 11 PARAMETROS X 100;Todos;All;19;0;1;1;ACON
__export__.product_template_120203_b73508ff;120203;3515036001;TITANIUM NEEDLE;Immunodia. Systems Support;All / REPUESTOS / Immunodia. Systems Support;22.75;0;0.01;0.01;3515036001
__export__.product_template_121926_ec2cecea;121926;LGC PT-CLCC-TM;TM - Tumor Markers;CC Calibrators / Controls;All / INMUNOLOGIA / CC Calibrators / Controls;0.01;0;1;1;LGC PT-CLCC-TM
__export__.product_template_33499;116406;600011A;TOALLA Z 23X23CM  PAQ 150U;NN;All / INSUMOS / NN;0.01;0;1;1;600011A
__export__.product_template_121460_32cd8ca1;121460;01DDE;TONE CROME PREMIUN CF258A;COMPLEMENTARIOS;All / EQUIPOS / COMPLEMENTARIOS;118.6;0;1;1;01DDE
__export__.product_template_121716_f794688e;121716;W1105A;TONER 105A BLACK ;COMPLEMENTARIOS;All / EQUIPOS / COMPLEMENTARIOS;60;0;1;1;W1105A
__export__.product_template_122045_bec50492;122045;PDCRC;TONER HP 136 W1360A COMP.HPM236SDW;COMPLEMENTARIOS;All / EQUIPOS / COMPLEMENTARIOS;58.9;0;1;1;PDCRC
__export__.product_template_121176_f182208f;121176;C238OU;TONER HP CF 258A BLACK ORIG;COMPLEMENTARIOS;All / EQUIPOS / COMPLEMENTARIOS;115;0;1;1;C238OU
__export__.product_template_121125_a0778ae0;121125;TC60X451/8;TONER HP CF226A BLACK;COMPLEMENTARIOS;All / EQUIPOS / COMPLEMENTARIOS;137;0;1;1;TC60X451/8
__export__.product_template_121124_9ae44fa3;121124;THPCC364AG;TONER HP CF230A BLACK;COMPLEMENTARIOS;All / EQUIPOS / COMPLEMENTARIOS;85;0;1;1;THPCC364AG
__export__.product_template_122337_6b68c4cb;122337;C2380U;TONER HP CF258A BLACK ORIG;COMPLEMENTARIOS;All / EQUIPOS / COMPLEMENTARIOS;110;0;1;1;C2380U
__export__.product_template_121080_37f0aa87;121080;BOTIQ;TONER HP LASER CE505A BLACK;COMPLEMENTARIOS;All / EQUIPOS / COMPLEMENTARIOS;79.75;0;1;1;BOTIQ
__export__.product_template_121838_d2faa4e7;121838;CF283A;TONER HP LASER CF283A;ANALITICA;All / INSUMOS / ANALITICA;70;0;1;1;CF283A
__export__.product_template_120298_e2a6706c;120298;6881068001;TONER HP LJ M401dn (CF280X) ;HE Instruments;All / REPUESTOS / HE Instruments;0;0;0.01;0.01;6881068001
__export__.product_template_122238_6fdf0fa4;122238;THP15A;TONER HP W1510 BLACK;COMPLEMENTARIOS;All / EQUIPOS / COMPLEMENTARIOS;121.62;0;1;1;THP15A
__export__.product_template_123150_441983f2;123150;W1510A;TONER HP W1510A 151A BLACK 3050;COMPLEMENTARIOS;All / EQUIPOS / COMPLEMENTARIOS;113.4;0;1;1;W1510A
__export__.product_template_123052_95446ce0;123052;W2310A;TONER HP W2310A 215A NEGRO;COMPLEMENTARIOS;All / EQUIPOS / COMPLEMENTARIOS;57.2;0;1;1;W2310A
__export__.product_template_123053_4b0aae46;123053;W2311A;TONER HP W2311A 215A CYAN ;COMPLEMENTARIOS;All / EQUIPOS / COMPLEMENTARIOS;60.5;0;1;1;W2311A
__export__.product_template_123054_da0abb67;123054;W2312A;TONER HP W2312A 215A AMARILLO ;COMPLEMENTARIOS;All / EQUIPOS / COMPLEMENTARIOS;60.5;0;1;1;W2312A
__export__.product_template_123055_eff2b4d7;123055;W2313A;TONER HP W2313A 215A MAGENTA;COMPLEMENTARIOS;All / EQUIPOS / COMPLEMENTARIOS;60.5;0;1;1;W2313A
__export__.product_template_121184_691ef34c;121184;ARCHIMET;TONER LASER CF226X ORIG;COMPLEMENTARIOS;All / EQUIPOS / COMPLEMENTARIOS;130;0;1;1;ARCHIMET
__export__.product_template_120899_e7fee53f;120899;CF258A;TONER MP S8A GENERICO PARA MP409;COMPLEMENTARIOS;All / EQUIPOS / COMPLEMENTARIOS;110;0;39;39;CF258A
__export__.product_template_121663_f0d465e8;121663;SUMHPXCF230X;TONNER HP LASERJET 30X Negro;COMPLEMENTARIOS;All / EQUIPOS / COMPLEMENTARIOS;110.57;0;1;1;SUMHPXCF230X
__export__.product_template_119045_6df3aacc;119045;4635957001;TOOL ADAPTER PIECE 1/4 Inch;MD Systems Support;All / REPUESTOS / MD Systems Support;0;0;0.01;0.01;4635957001
__export__.product_template_119328_da0e09cb;119328;5743150001;TOOL ADJ. WHITE CALIBRATION;Workflow Systems Support & Platforms;All / REPUESTOS / Workflow Systems Support & Platforms;0;0;0.01;0.01;5743150001
__export__.product_template_119046_c6fb3c27;119046;28174563001;TOOL ADJUSTING BOLT, pack of 2;MD Systems Support;All / REPUESTOS / MD Systems Support;0;0;0.01;0.01;28174563001
__export__.product_template_119161_cd6da3b0;119161;3278832001;TOOL ADJUSTING PIN;MD Systems Support;All / REPUESTOS / MD Systems Support;0;0;0.01;0.01;3278832001
__export__.product_template_119047_1b6b4a04;119047;4635906001;TOOL ALLAN BIT 1/4 Inch 1.5mm;MD Systems Support;All / REPUESTOS / MD Systems Support;0;0;0.01;0.01;4635906001
__export__.product_template_119048_c820058f;119048;4635922001;TOOL ALLAN BIT 1/4 Inch 2.5mm;MD Systems Support;All / REPUESTOS / MD Systems Support;12;0;0.01;0.01;4635922001
__export__.product_template_119049_bd932872;119049;4635914001;TOOL ALLAN BIT 1/4 Inch 2mm;MD Systems Support;All / REPUESTOS / MD Systems Support;18.75;0;0.01;0.01;4635914001
__export__.product_template_119768_7138b85c;119768;5132428001;TOOL ALU SPACER 6MM COBAS 6000;Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;125.25;0;0.01;0.01;5132428001
__export__.product_template_119050_6a0c9a85;119050;4635949001;TOOL AUTOLOAD CALIBRATION;MD Systems Support;All / REPUESTOS / MD Systems Support;603;0;0.01;0.01;4635949001
__export__.product_template_119051_e7000799;119051;4636236001;TOOL AUTOLOAD SENSOR;MD Systems Support;All / REPUESTOS / MD Systems Support;0;0;0.01;0.01;4636236001
__export__.product_template_119305_15d3463d;119305;5360021001;TOOL BELT TENSION MEASURING V2;Workflow Systems Support & Platforms;All / REPUESTOS / Workflow Systems Support & Platforms;2065.5;0;0.01;0.01;5360021001
__export__.product_template_119144_e50787db;119144;5652766001;TOOL BRUSH 12X134MM SET OF 10;MD Systems Support;All / REPUESTOS / MD Systems Support;33.75;0;0.01;0.01;5652766001
__export__.product_template_119052_4791f3f4;119052;5174333001;TOOL BRUSH THERMAL CYCLER SET OF 10;MD Systems Support;All / REPUESTOS / MD Systems Support;56.25;0;0.01;0.01;5174333001
__export__.product_template_120023_a48894bf;120023;6588417001;TOOL C8 ADJ (C702);Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;2556;0;0.01;0.01;6588417001
__export__.product_template_119164_b2707005;119164;6407498001;TOOL CALIBRATION WEIGHT 10G OWS;MD Systems Support;All / REPUESTOS / MD Systems Support;0;0;0.01;0.01;6407498001
__export__.product_template_119053_b9acdace;119053;28181888001;TOOL CAP NEEDLE;MD Systems Support;All / REPUESTOS / MD Systems Support;0;0;0.01;0.01;28181888001
__export__.product_template_119291_ef6361e0;119291;7076193001;TOOL CAR JACK;MD Systems Support;All / REPUESTOS / MD Systems Support;51.75;0;0.01;0.01;7076193001
__export__.product_template_119054_3676d52f;119054;3286886001;TOOL CASSETTE OPENER;MD Systems Support;All / REPUESTOS / MD Systems Support;0;0;0.01;0.01;3286886001
__export__.product_template_119055_3c03d193;119055;4635531001;TOOL CHANNEL ADJUSTMENT;MD Systems Support;All / REPUESTOS / MD Systems Support;1301.25;0;0.01;0.01;4635531001
__export__.product_template_119056_586d7cdc;119056;4635540001;TOOL CHANNEL CALIBRATION;MD Systems Support;All / REPUESTOS / MD Systems Support;0;0;0.01;0.01;4635540001
__export__.product_template_119057_dc3dfad3;119057;4636104001;TOOL CHANNEL POSITIONING;MD Systems Support;All / REPUESTOS / MD Systems Support;1670.25;0;0.01;0.01;4636104001
__export__.product_template_119877_fc853876;119877;5695821001;TOOL CLEANING BRUSH ANALYZER ROTOR;Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;11.25;0;0.01;0.01;5695821001
__export__.product_template_119310_623bf0ac;119310;3122247001;TOOL COVER ADJUSTMENT;Workflow Systems Support & Platforms;All / REPUESTOS / Workflow Systems Support & Platforms;57.75;0;0.01;0.01;3122247001
__export__.product_template_119236_81302d9f;119236;24039009001;TOOL CUTTER FOR TUBES;MD Systems Support;All / REPUESTOS / MD Systems Support;81.75;0;0.01;0.01;24039009001
__export__.product_template_120152_a9583d02;120152;3055264001;TOOL DUMMY TIP;Immunodia. Systems Support;All / REPUESTOS / Immunodia. Systems Support;0;0;0.01;0.01;3055264001
__export__.product_template_120153_a4ac7c64;120153;3055256001;TOOL DUMMY VESSEL;Immunodia. Systems Support;All / REPUESTOS / Immunodia. Systems Support;37.5;0;0.01;0.01;3055256001
__export__.product_template_119162_969f8b46;119162;28153906001;TOOL FIBRE CABLE;MD Systems Support;All / REPUESTOS / MD Systems Support;0;0;0.01;0.01;28153906001
__export__.product_template_119878_a3f5bdf7;119878;5708737001;TOOL FILTER TEST SEGMENT;Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;3481.5;0;0.01;0.01;5708737001
__export__.product_template_119237_4df1c10b;119237;28010269001;TOOL FLANGE DISC W. 1.3MM PIN;MD Systems Support;All / REPUESTOS / MD Systems Support;122.25;0;0.01;0.01;28010269001
__export__.product_template_119238_8b7f4939;119238;28013519001;TOOL FLANGE PLATE (PAIR);MD Systems Support;All / REPUESTOS / MD Systems Support;406.5;0;0.01;0.01;28013519001
__export__.product_template_120585_5dd69ae6;120585;7315988001;TOOL FOCUS;Urinalysis Systems Support;All / REPUESTOS / Urinalysis Systems Support;21;0;0.01;0.01;7315988001
__export__.product_template_119058_502c46b2;119058;4485602001;TOOL GAUGE SR ADJUSTMENT;MD Systems Support;All / REPUESTOS / MD Systems Support;203.25;0;0.01;0.01;4485602001
__export__.product_template_119059_cacf6502;119059;28101469001;TOOL GLUE LOCTITE 221;MD Systems Support;All / REPUESTOS / MD Systems Support;0;0;0.01;0.01;28101469001
__export__.product_template_119060_7f7f883d;119060;21423008001;TOOL GLUE LOCTITE 241;MD Systems Support;All / REPUESTOS / MD Systems Support;45;0;0.01;0.01;21423008001
__export__.product_template_119119_3af214b0;119119;6405037001;TOOL GROUNDING CABLE CLLD;MD Systems Support;All / REPUESTOS / MD Systems Support;0;0;0.01;0.01;6405037001
__export__.product_template_119061_5a4f4e3a;119061;4636031001;TOOL HEX NUT BIT 1/4 Inch 7mm;MD Systems Support;All / REPUESTOS / MD Systems Support;0;0;0.01;0.01;4636031001
__export__.product_template_119286_168b7e1e;119286;7076207001;TOOL HOLDER FOR BALANCE;MD Systems Support;All / REPUESTOS / MD Systems Support;738;0;0.01;0.01;7076207001
__export__.product_template_119769_65e43739;119769;4904672001;TOOL INTERLOCK COBAS 6000-NOS;Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;49.5;0;0.01;0.01;4904672001
__export__.product_template_121546_d0d6f8a2;121546;4904672001;TOOL INTERLOCK COBAS 6000NO;Todos;All;0.00775;0;1;1;4904672001
__export__.product_template_119193_3c07cf54;119193;7044810001;TOOL IR MEASURMENT/SHAKER VERIFICATION;MD Systems Support;All / REPUESTOS / MD Systems Support;0;0;0.01;0.01;7044810001
__export__.product_template_119288_3f9da687;119288;7268572001;TOOL KIT BRAKE RELEASE SERV.;MD Systems Support;All / REPUESTOS / MD Systems Support;366;0;0.01;0.01;7268572001
__export__.product_template_119147_a304e307;119147;5652782001;TOOL KIT CAP DUMMY RUN;MD Systems Support;All / REPUESTOS / MD Systems Support;0;0;0.01;0.01;5652782001
__export__.product_template_119159_50c697f2;119159;5411025001;TOOL KIT ONBOARD WEIGHING SYSTEM;MD Systems Support;All / REPUESTOS / MD Systems Support;17142;0;0.01;0.01;5411025001
__export__.product_template_120059_aea50ee4;120059;28062994001;TOOL LEVELLING-SET;Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;828.75;0;0.01;0.01;28062994001
__export__.product_template_120154_d6fb384f;120154;11802950001;TOOL MAGNET ADJUSTMENT;Immunodia. Systems Support;All / REPUESTOS / Immunodia. Systems Support;0;0;0.01;0.01;11802950001
__export__.product_template_120717_f4b92cca;120717;3053539001;TOOL O-RING  EXCHANGER;Clin. Chem. Systems Support;All / REPUESTOS / System Support qPCR & NAP;0;0;0.01;0.01;3053539001
__export__.product_template_119062_46f6f97e;119062;28168369001;TOOL OBSERVATION THERMAL CYCLER 230V;MD Systems Support;All / REPUESTOS / MD Systems Support;0;0;0.01;0.01;28168369001
__export__.product_template_119063_9dd621db;119063;5123950001;TOOL OPENER             05123950001                    1 SET;MD Systems Support;All / REPUESTOS / MD Systems Support;0;0;0.01;0.01;5123950001
__export__.product_template_120194_a4521c16;120194;6709796001;TOOL PADDLE ROTATION;Immunodia. Systems Support;All / REPUESTOS / Immunodia. Systems Support;0;0;0.01;0.01;6709796001
__export__.product_template_120155_4117f7a1;120155;11807625001;TOOL PIN EXTRACTION 1;Immunodia. Systems Support;All / REPUESTOS / Immunodia. Systems Support;6;0;0.01;0.01;11807625001
__export__.product_template_120156_2ab064df;120156;11807617001;TOOL PIN EXTRACTION 2;Immunodia. Systems Support;All / REPUESTOS / Immunodia. Systems Support;22.1;0;0.01;0.01;11807617001
__export__.product_template_120157_a0c323f5;120157;11807609001;TOOL PIN EXTRACTION 3;Immunodia. Systems Support;All / REPUESTOS / Immunodia. Systems Support;0;0;0.01;0.01;11807609001
__export__.product_template_120190_906b2860;120190;11709445001;TOOL PIN EXTRACTION 4;Immunodia. Systems Support;All / REPUESTOS / Immunodia. Systems Support;0;0;0.01;0.01;11709445001
__export__.product_template_120158_88955159;120158;11807641001;TOOL PLATE 0.8MM;Immunodia. Systems Support;All / REPUESTOS / Immunodia. Systems Support;0;0;0.01;0.01;11807641001
__export__.product_template_120159_0ad71a8c;120159;11807633001;TOOL PLATE 1.2MM;Immunodia. Systems Support;All / REPUESTOS / Immunodia. Systems Support;0;0;0.01;0.01;11807633001
__export__.product_template_119064_d1fb1182;119064;4636228001;TOOL PRESSURE TRANSMITTER WIKA D-10-P;MD Systems Support;All / REPUESTOS / MD Systems Support;2815.5;0;0.01;0.01;4636228001
__export__.product_template_119770_a9a49c42;119770;4452976001;TOOL S.ADJUSTMENT JIG 2;Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;0;0;0.01;0.01;4452976001
__export__.product_template_119065_e1a0db76;119065;4635884001;TOOL SCREW DRIVER TORX T25;MD Systems Support;All / REPUESTOS / MD Systems Support;0;0;0.01;0.01;4635884001
__export__.product_template_119066_0118a9b1;119066;21435004001;TOOL SEALING TAPE;MD Systems Support;All / REPUESTOS / MD Systems Support;0;0;0.01;0.01;21435004001
__export__.product_template_119771_6ca52ea3;119771;5132410001;TOOL SECOND RACK ROTOR COBAS 6000;Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;0;0;0.01;0.01;5132410001
__export__.product_template_119772_7dcc4a54;119772;4830466001;TOOL SET 501;Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;1417.5;0;0.01;0.01;4830466001
__export__.product_template_119773_889168b6;119773;4830474001;TOOL SET USM 501;Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;1715.25;0;0.01;0.01;4830474001
__export__.product_template_119067_dd720c3e;119067;3286509001;TOOL SPINDEL REPLACEMENT;MD Systems Support;All / REPUESTOS / MD Systems Support;0;0;0.01;0.01;3286509001
__export__.product_template_119249_7d10e6bf;119249;6493807001;TOOL SPIRIT LEVEL 0.5MM/M L800;MD Systems Support;All / REPUESTOS / MD Systems Support;712.5;0;0.01;0.01;6493807001
__export__.product_template_119163_ef00f102;119163;4484487001;TOOL SPRING BALANCE;MD Systems Support;All / REPUESTOS / MD Systems Support;0;0;0.01;0.01;4484487001
__export__.product_template_119217_50dc921c;119217;7401817001;TOOL STEEL TIP;MD Systems Support;All / REPUESTOS / MD Systems Support;30.75;0;0.01;0.01;7401817001
__export__.product_template_119068_f9d3e6d5;119068;4635523001;TOOL STOP DISC MOUNTING;MD Systems Support;All / REPUESTOS / MD Systems Support;168;0;0.01;0.01;4635523001
__export__.product_template_120730_4225c010;120730;6779042001;TOOL TEMP QUAL 96 CALIBRATION;Clin. Chem. Systems Support;All / REPUESTOS / System Support qPCR & NAP;1939.5;0;0.01;0.01;6779042001
__export__.product_template_119201_79ffe8f9;119201;6778909001;TOOL TEMPERATURE QUALIFICATION 96;MD Systems Support;All / REPUESTOS / MD Systems Support;5530.5;0;0.01;0.01;6778909001
__export__.product_template_119666_d27b58ad;119666;28072884001;TOOL TIP REPLACER;Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;39.75;0;0.01;0.01;28072884001
__export__.product_template_119069_0446303d;119069;3285871001;TOOL TORQUE WRENCH;MD Systems Support;All / REPUESTOS / MD Systems Support;797.25;0;0.01;0.01;3285871001
__export__.product_template_119239_2787d3fb;119239;5193109001;TOOL TORQUE WRENCH 0.1-0.6NM;MD Systems Support;All / REPUESTOS / MD Systems Support;327.75;0;0.01;0.01;5193109001
__export__.product_template_119320_d640f435;119320;4774868001;TOOL TORQUE WRENCH 1-12 NM (NOS);Workflow Systems Support & Platforms;All / REPUESTOS / Workflow Systems Support & Platforms;0;0;0.01;0.01;4774868001
__export__.product_template_120160_c186daee;120160;11909967001;TOOL TRANSPORT MODULE ADJUSTM.;Immunodia. Systems Support;All / REPUESTOS / Immunodia. Systems Support;10.5;0;0.01;0.01;11909967001
__export__.product_template_119070_3a4b641e;119070;28001480001;TOOL TUBE FLANGE KIT;MD Systems Support;All / REPUESTOS / MD Systems Support;882;0;0.01;0.01;28001480001
__export__.product_template_119240_7214c4dd;119240;5734347001;TOOL TUBE-CUTTY (UP TO D. 12 MM);MD Systems Support;All / REPUESTOS / MD Systems Support;39.75;0;0.01;0.01;5734347001
__export__.product_template_120036_330e5281;120036;7936508001;TOOL UPGRADE JIG SET C311;Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;525;0;0.01;0.01;7936508001
__export__.product_template_119774_bf64565c;119774;4781023001;TOOL USM ADJUSTMENT;Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;0;0;0.01;0.01;4781023001
__export__.product_template_119071_54d3a0cc;119071;4635876001;TOOL VERNIER GAUGE;MD Systems Support;All / REPUESTOS / MD Systems Support;0;0;0.01;0.01;4635876001
__export__.product_template_119285_823175a4;119285;6677908001;TOOL WEIGH BOAT;MD Systems Support;All / REPUESTOS / MD Systems Support;87.75;0;0.01;0.01;6677908001
__export__.product_template_119072_a52755a4;119072;3280837001;TOOL WRENCH ADAPTER 4MM;MD Systems Support;All / REPUESTOS / MD Systems Support;0;0;0.01;0.01;3280837001
__export__.product_template_119073_2f19dbe4;119073;4635892001;TOOL WRENCH TORQUE 1/4 Inch SNAP ON;MD Systems Support;All / REPUESTOS / MD Systems Support;829.5;0;0.01;0.01;4635892001
__export__.product_template_119074_42e366f3;119074;4789261001;TOOL X-ARM ALIGNMENT (PAIR);MD Systems Support;All / REPUESTOS / MD Systems Support;2039.25;0;0.01;0.01;4789261001
