CATEGORIA;NOMBRE;REFERENCIA;UNIDAD;GENERACION
;TOOL PADDLE ROTATION;6709796001;;
;TOOL PIN EXTRACTION 1;11807625001;;
;TOOL PIN EXTRACTION 2;11807617001;;
;TOOL PIN EXTRACTION 3;11807609001;;
;TOOL PIN EXTRACTION 4;11709445001;;
;TOOL PLATE 0.8MM;11807641001;;
;TOOL PLATE 1.2MM;11807633001;;
;TOOL PRESSURE TRANSMITTER WIKA D-10-P;4636228001;;
;TOOL S.ADJUSTMENT JIG 2;4452976001;;
;TOOL SCREW DRIVER TORX T25;4635884001;;
;TOOL SEALING TAPE;21435004001;;
;TOOL SECOND RACK ROTOR COBAS 6000;5132410001;;
;TOOL SET 501;4830466001;;
;TOOL SET USM 501;4830474001;;
;TOOL SPINDEL REPLACEMENT;3286509001;;
;TOOL SPIRIT LEVEL 0.5MM/M L800;6493807001;;
;TOOL SPRING BALANCE;4484487001;;
;TOOL STEEL TIP;7401817001;;
;TOOL STOP DISC MOUNTING;4635523001;;
;TOOL TEMP QUAL 96 CALIBRATION;6779042001;;
;TOOL TEMPERATURE QUALIFICATION 96;6778909001;;
;TOOL TIP REPLACER;28072884001;;
;TOOL TORQUE WRENCH;3285871001;;
;TOOL TORQUE WRENCH 0.1-0.6NM;5193109001;;
;TOOL TORQUE WRENCH 1-12 NM (NOS);4774868001;;
;TOOL TRANSPORT MODULE ADJUSTM.;11909967001;;
;TOOL TUBE FLANGE KIT;28001480001;;
;TOOL TUBE-CUTTY (UP TO D. 12 MM);5734347001;;
;TOOL UPGRADE JIG SET C311;7936508001;;
;TOOL USM ADJUSTMENT;4781023001;;
;TOOL VERNIER GAUGE;4635876001;;
;TOOL WEIGH BOAT;6677908001;;
;TOOL WRENCH ADAPTER 4MM;3280837001;;
;TOOL WRENCH TORQUE 1/4 Inch SNAP ON;4635892001;;
;TOOL X-ARM ALIGNMENT (PAIR);4789261001;;
;TOOL, ISAWP ADJUSTMENT TOOL KIT;5327814001;;
;TORCH PANEL IGG/IGM X 10 UNDS ;R0253C;;
;TORNIQUETE ADULTOS CON HEBILLA COLOR AMARILLO;80001001Y;;
;TORNIQUETE ADULTS AZUL ABS 45x2.5CM CITOTEST;80001001B;;
;TORNIQUETE EXTRACCION ADULTO (AZUL) CON BROCHE;IM07220;;
;TORNIQUETE PLANO CON SEGURO ADULTO-RENON LAB;RENONLAB B0022;;
;TORNIQUETE PLANO SIN SEGURO LATEXSIN SEGURO X 45CM;ECTPL-045-00;;
;TORNIQUETTE DESECHABLE NO LATEX(ROLLO CON 25 PIEZAS INTER);TC-840053;;
;TOUCH SCREEN ASSY;5180686001;;
;TOUCH SCREEN ASSY V2;6651500001;;
;TOXOPLASMA GONDI IgG ELISA KIT X 96 TEST;TOXG0460;;
;TOXOPLASMA GONDII IGM EIA 96 TEST ;TOXM0460;;
;TOYO Anti-HCV TEST WB/S/P;THC02;;
;TOYO DENGUE TEST;TDG01;;
;TOYO H.PYLORI AB TEST(PYLORI EN SANGRE);THP01;;
;TOYO H.PYLORI AG TEST;THP03;;
;TOYO HBsAg TESS WB/S/P;THB04;;
;TOYO HIV 3ERA GENERACION WB/S/P TEST;THIV02;;
;TOYO ROTA-ADENO COMBO TEST;TRA01;;
;TOYO SYPHILIS TEST;TTP01;;
;TP 10 ML;JNTP10;;
;TP 4ML - PACIFIC HEMOSTASIS ;JNTP6-004-001;;
;TP FRASCO 5 ML (LINEAR);3510101;;
;TP LI THROMBPLASTIN LOW ISI: RE 5x5ML;BE-771100;;
;TP PROTOMBINA TIEMPO TEST 4X4ML;17406;;
;TP TROMBOPLASTINA-D X 10 ML(RINDE 50 DET) ;PH 100357;;
;TP TROMBOPLASTINA-D X 4ML (RINDE 4O DETERMINACIONES);PH 100356;;
;TP X10 ML;MDR-01375;;
;TP-Link Adaptador USB C a Ethernet (UE300C);TPLINKADAPUE300C;;
;TP2, 1050T, cobas c pack green;8058652190;;
;TP2, 700T, cobas c 701/702;5171385190;;
;TPUC3, 600T, cobas c 701/702;5171954190;;
;TPUC3, 650T, cobas c pack green;8058679190;;
;TRAJE PROTECCION BLANCO M - POLIESTER MICROFIBRA;IM06700;;
;TRAJE PROTECCION BLANCO XL - POLIESTER MICROFIBRA;IM06710;;
;TRAJE PROTECTOR SEMI-IMPERMIEABLE ;INS-968;;
;TRANSDUCER BODY NO.15-A     ;3613992001;;
;TRANSFER HEAD 1 V2;5711908001;;
;TRANSFER HEAD ASSY;4793960001;;
;TRANSFER TIP TUBING;28046921001;;
;TRANSFER X;28166447001;;
;TRANSPONDER CONTROL;3313646001;;
;TRANSPORTER K - CARRIER;3517519001;;
;TRAY ASSY;4679431001;;
;TRAY SAMPLE ASSY;4793986001;;
;TRIFLON OIL DROPPER BOTTLE 59ML;4679440001;;
;TRIG GPO-PAP 200T cobas c111;4657594190;;
;TRIGL, 1000T, cobas c pack green;8058687190;;
;TRIGL, 800 TEST, COBAS C701;5171407190;;
;TROLLEY FOR AMPLIPREP;28181306001;;
;TROMBOPLASTINA TIEMPO PARCIAL;100357TTP;;
;TROPONIN I STAT CS ELECSYS , COBAS E;5094801190;;
;TROPONIN T hS STAT ELECSYS COBAS E 100 V2,1;9315349190;;
;TROPONIN T hs STAT Calset for 4x1.0 ml;9315381190;;
;TROPONINA CASSETTES-ALL TEST CHINA;ALLTE0029;;
;TROPONINA I W/S/P X CASSETTE ACCU-TELL;ABT026;;
;TRSF2, 500T, cobas c pack green;8058733190;;
;TS MEASUREMENT MECHANISM ASSY;3553353001;;
;TSH CS Elecsys V3;8443459190;;
;TSH CS for Instrument Check;4738551200;;
;TSH Elecsys E2G 300 for Instrument Check;7028091200;;
;TSH Elecsys cobas e 200 V2;8429324190;;
;TSH G2 Elecsys E2G 300;8443432190;;
;TTP 10 ML ;JNTTP;;
;TTP FRASCO DE 4ML (LINEAR);3510201;;
;TTP LIQUID PLUS 1 X 5ML ;49305;;
;TTP X 10 ML;MDR-01376;;
;TUBE   2;11708112001;;
;TUBE (1);3056554001;;
;TUBE (2);3056562001;;
;TUBE 13mL ROUND BASE PP NATURAL;4897161001;;
;TUBE 25;3056775001;;
;TUBE 26;3056767001;;
;TUBE 27;3056759001;;
;TUBE 28;3056732001;;
;TUBE 465 ;7848315001;;
;TUBE 510;11707914001;;
;TUBE 510 ;7848323001;;
;TUBE ASSY WATER SUPPLY;3122786001;;
;TUBE B FOR MEASURING CELL;12183129001;;
;TUBE B FOR SIPPER;12183099001;;
;TUBE B FOR SIPPER SYRINGE;12183102001;;
;TUBE BW FOR MEASURING CELL;5633435001;;
;TUBE CELL ASSY;3060039001;;
;TUBE DETERGENT 1;6989047001;;
;TUBE DETERGENT 2;6989055001;;
;TUBE EE R ;7842252001;;
;TUBE EE S;7842244001;;
;TUBE EE VACUUM ASSY;7843186001;;
;TUBE FOR PINCH (2PCS / 180 MM);3731596001;;
;TUBE GREEN CAP PLASMA HEPARINADE LITIO Y SEPARADOR 4 ML 13X75 (TC- 454008P);TC-454008;;
;TUBE HANDLER;5057906001;;
;TUBE HANDLER FRONT PART;5057914001;;
;TUBE HOLDER;3087603001;;
;TUBE JOINT B2;4374592001;;
;TUBE JOINT C;3023761001;;
;TUBE O ASSY;3060047001;;
;TUBE PE NA D4/6;28006687001;;
;TUBE PE NA D6/8;28006695001;;
;TUBE PHARMED BPT 1/32IN X 5/32IN (piece);5014450001;;
;TUBE PHARMED BPT_;5014468001;;
;TUBE PHARMED_BPT_3 x 5 (piece);5014727001;;
;TUBE RINSE P1;3123979001;;
;TUBE RINSE P2;3123987001;;
;TUBE S  ASSY;4546857001;;
;TUBE SA (20 M);11707736001;;
;TUBE SILASTIC 8IDX3T 2 M;3603334001;;
;TUBE SILICON T.4IDX2TX10M;3605507001;;
;TUBE SILICONE 2IDX4OD (5M);5548632001;;
;TUBE SILICONE 2IDX4OD (5M);5548632001;;
;TUBE SR 8X14FB (2M);5548594001;;
;TUBE TYGON 1,58X3,17 (10M);4655303001;;
;TUBE TYGON 3.17IDX6.35OD (10M);5548624001;;
;TUBE VINYL PRESSURE-RESIST 4X9 (1M);5548675001;;
;TUBE(1) SR /10M;5508711001;;
;TUBE, TYGON 1.6X0.8 MM,1 METER;3087824001;;
;TUBING ASSY SIPPER 1 MC 7.0;5366682001;;
;TUBING ASSY SIPPER 2 MC 7.0;5366704001;;
;TUBING BLOCK;11709046001;;
;TUBING KIT SAMPLING;4483197001;;
;TUBING SET FMS cobas b 121 system;4559185001;;
;TUBING SET ISE C111;4793455001 ELIM;;
;TUBING SET cobas b 121 system;3055426001;;
;TUBING STAND;28070601001;;
;TUBING SYSTEM PIPETTING UNIT;3007693001;;
;TUBING SYSTEM PIPETTOR /LLD;3054586001;;
;TUBING SYSTEM, SET;12183676001;;
;TUBING URH .040 ID, 5FT/PK, 9000/ELITE - WERFEN;2609006;;
;TUBO AMARILLO PLAS GEL+C.ACT. (C) 9MLX100U-16X100MM (X 100 UNDS);P020090;;
;TUBO AMARILLO PLAS+GEL ACT 5ML X 100 UNDS;P020061;;
;TUBO CALDO TIOGLICOLATO 5ML;AGAR7128;;
;TUBO CELESTE DE 1ML COAGULACION SODIUM CITRATE 3.2% PAQUETE X 50 UNDS;MC180736;;
;TUBO CELESTE DE 1ML X 100 UNDS;LISUW019;;
;TUBO CELESTE PLASTICOS 3ML X 100 UND;P020137;;
;TUBO CENTRIFUGA AUTOCLA GRAD:15ml (16x120MM)x100 UNDS;N010010;;
;TUBO CENTRIFUGA AUTOCLA. GRAD:10ML. (14 X 105MM)X100 UNDS;N010000;;
;TUBO CON GEL&CLOT AMARILLOS DE 8.5ML  X 50 UNDS;624850202;;
;TUBO CON GEL&CLOT AMARILLOS DE 8.5ML X 50 UNDS;624850202A;;
;TUBO DE ENSAYO VOL. 5ML 12X75MM X 250 UNDS;14100005B;;
;TUBO EPENDORF 1.5ML TRANSPARENTES UNIDAD;EGTEP-001-50;;
;TUBO EPENDORF 2ML C/TAPA X500 UNDS ;C060574;;
;TUBO LILA  4ML X 100 UNDS 13X75MM;P020203;;
;TUBO LILA DE 1ML ;TC-450531;;
;TUBO MINICOLLECT ROJO 1ML X 100 UND;KJ002-2;;
;TUBO MINICOLLECT TAPA ROJA 1 ML X 100 UNDS ;SHAND0003;;
;TUBO MINICOLLECT de LILA 1ML X 100 UND ;KJ002-1;;
;TUBO PAST. T/CELESTE 2.7ML 13X75  X 100 UNDS ;KJ027NC;;
;TUBO PLAST. GRAD CENTRIFUGA 15ML X100 UNID (RENONLAb);RENONLAB000;;
;TUBO PLASTICO TAPA CELESTE 2.7ML X 100 UNDS;VACUU0019;;
;TUBO PLASTICO TAPA LILA 2ML X 100 UND ;PUTH0002;;
;TUBO PLASTICO TAPA LILA 4ML X 100 UND ;VACUT0014;;
;TUBO ROJO 5ML SIN ADITIVO 13X 75MM(X 100 UNDS);P020028;;
;TUBO ROJO PLAS. S. ADIT.(S)10ML.;P020003;;
;TUBO ROJO PLASTICO DE 10 ML SIN ADITIVO X 100 UNDS;P020002;;
;TUBO T/LILA EDTA.K3 4ML 13*75 VIDRIO X 100 UNDS;692041200;;
;TUBO TAPA AMARILLA CON GEL & CLOT ACTIVADOR 8ML X 100 UND ;KJ0801AS;;
;TUBO TAPA AMARILLA DE 5ML X 100 UNDS;321502;;
;TUBO TAPA CELESTE DE 3,6ML X 100 UNDS;TUBCEL001;;
;TUBO TAPA LILA 3ML X 100 ;KJ030K2E;;
;TUBO TAPA LILA DE 2ML X 100 UND;KJ020K2E;;
;TUBO TAPA LILA DE 4ML X 100 UNDS;KJ040K2E;;
;TUBOS CELESTE DE 4ML  X 100 UNDS ;P020147;;
;TUBOS CONICOS PLASTICO GRADUADO 15 ML C/TAPA AZUL;VOIR0000;;
;TUBOS CONICOS PLASTICO GRADUADO 15 ML C/TAPA ROJA;ELABW0088T;;
;TUBOS DE ENSAYO VOL 10ML 16X100MM 1-1.2MM 250PCS;14100010B;;
;TUBOS EPPENDORF 1.5ml C. TAPA(AZUL)x500 UNDS;N010306;;
;TUBOS MINICOLLECT TAPA LILA DE 1 ML;450053;;
;TUBOS TAPA AMARILLA 8.5ML CON GEL 100 UNDS;5896;;
;TUBOS TAPA CAFE CON HEPARINA DE SODIO 4ML CAJA X 100 UNDS;81040A;;
;TUBOS TAPA CELESTE 2.7ML X 100 UNDS;630277;;
;TUBOS TAPA LILA 4 ML X 50 UND;INS273;;
;TUBOS TAPA LILA 4ML X 100 UNDS;P020225;;
;TUBOS TAPA LILA CON K3 4ML X 100 UNDS;410403;;
;TURBIDIMETRO OXOID;AU0108A;;
;TURN TABLE;4995449001;;
;TURN TABLE;4995449001;;
;TWISTING SPRING L1;12026279001;;
;TWISTING SPRING L2;12026252001;;
;Tacrolimus CS Elecsys;5889065190;;
;Tacrolimus Elecsys cobas e 100;5889057190;;
;Teclado Genius Smart KB-100 - USB EspaÃ±ol ;TEC0239;;
;Teclado Genius USB Mod:KB-110x;TECGEN-KB11 0X;;
;Teclado simplex;KB-116;;
;Testosterone Gen.2 Elecsys,cobas e 100 V2;8946353190;;
;Thermal printer ribbon for SP1000i;5424518001;;
;Thermo-pr. paper Elecsys 1010 ;11709615001;;
;Tiras Accu-Chek, Controls;7869525020;;
;ToRCH IgM Combo Rapid Test Cassette;ITOM-345;;
;Toner HP 215A Black Original LaserJet Cartridge m182 1050 W2310A - TONHP-W2310A;215A;;
;Torlon Rotor Assy;7444044001;;
;Toshiba 4 port USB hub;7118945001;;
;Total Cholesterol 300 TEST (BIOSSAYS 240 PLUS);130501003A;;
;Total Cholesterol 410 TEST (BIOSSAYS C8);130501003S;;
;Total PSA Elecsys E2G 300 V2;8791732190;;
;Total PSA Elecsys cobas e 100 V3;8791686190;;
;Total PSA G2 CS Elecsys V3;8838534190;;
;Total protein 320 TEST (BIOSSAYS 240 PLUS);130502008A;;
;Total protein Assay Kit - R: 1Ã—60 mL(Biuret) Biossays C8/BiolumiCX8;130502008S;;
;Total protein Assay Kit - R: 5Ã—60 mL(Biuret) Biossays C8/BiolumiCX8;130502008L;;
;Touch pen;4893565001 ELIM;;
;Touchscreen for XN Panel Complete;6980554001;;
;Toxo IgG (CLIA) Negative Control;160201077M2;;
;Toxo IgG Avidity Elecsys cobas e 100;5802571190;;
;Toxo IgG Avidity PC Elecsys;5802580190;;
;Toxo IgG Elecsys E2G 300;7028008190;;
;Toxo IgM (CLIA) Negative Control;160201082M2;;
;Toxo IgM Elecsys E2G 300;7028024190;;
;Transaminasa glutamico oxalacetica AST;;;
;Transferrin (Tf) multi-level indefinite value controls;Tf III - II;;
;Transferrin 200 TEST+CAL (BIOSSAYS 240 PLUS);130508004AC;;
;Transferrin 410 TEST+CAL (BIOSSAYS C8);130508004SC;;
;Transferrin Diagnostic Kit (Colloidal Gold Method) TF-II;TF-II;;
;Transferrina Rapid Test Kit MANUAL (Colloidal Gold Method) TF-I ;TF-I ;;
;Transformador Voltaje 750w;7248636001;;
;Transformador de voltaje EVL 1000 watts;TRANS1000;;
;Transformador de voltaje EVL 5000 watts;TRANS5000W;;
;Transformator compl.RIV;11222953001;;
;Trap bottle           714-0469;11566024001;;
;Tray collapsible HHT 10x5 ;9122559001;;
;Triglycerides 300 TEST (BIOSSAYS 240 PLUS);130501004A;;
;Triglycerides 410 TEST (BIOSSAYS C8);130501004S;;
;Trolley S201 Hamilton;4704002001;;
;Trolley S201 Hamilton STARlet;4869940001;;
;Trolley for TaqMan;3126714001;;
;Troponin T hs CS Elecsys E2G V1.1;9315373190;;
;Troponin T hs CS Elecsys v1.1;9315365190;;
;Troponin T hs Elecsys E2G 300 V2.1;9315357190;;
;Troponin T hs Elecsys cobas e 200 V2;9315322190;;
;Tube D6/4 L5000 / push in fitting;7564465001;;
;Tubo endotraqueal I.D. 4.0  mm, sin balÃ³n;TETID40SB;;
;U/ INTERFACE 4 SER NO 1537-01 ONWARD;3532631001;;
;UA2, 1300T, cobas c pack green;8058750190;;
;UASU-4 (5 POS. RACK);5186196001;;
;UF Sample Filter;3203603001;;
;UF-1000I MPC ALL-IN- one CPU;5186200001;;
;UF-1000i SUPPLY PARTS (US);5186188001;;
;UGREEN AC650 Adaptador USB WiFi;UGREENAC650 ;;
;UIBC 330 TEST+CAL (BIOSSAYS 240 PLUS);130508002AC24;;
;UIBC 410 TEST+CAL (BIOSSAYS C8);130508002SC;;
;UIBC, 100T, cobas c pack green ;8058776190;;
;UNIDAD DE ALMACENAMIENTO SSD 960GB SATA Read Intensive 6Gbps 512e 2.5in w/ 3.5in HYB CARR Drive;UNIDADD E;;
;UNIDAD DE DVD EXTERNA USB 3.0;UNIDADDVD3.0;;
;UNIFO;;;
;UPDATE KIT FLUID SUPPLY 3.2L;5127696001;;
;UPGRADE-KIT C111 DISPLAY MODULE;8690308001;;
;"UPGRADE-KIT DISPLAY MODULE V3 / 8.4 INCH	";7930976001;;
;UPS - Modular Hit 6.0;4341589001;;
;UPS 3000VA 230V;4693094001;;
;UPS 6000 VA;7396066001;;
;UPS 6KVA 240/120V ONLINE ENERGY POWER;UPS6KVA3;;
;UPS APC BR1500M2-LM INTERACTIVOS 120V PANTALLA LCD 900Vatios-1.5kVA;UPSAPCBR1500M2L;;
;UPS APC SMART 1000 VA ;4516397001;;
;UPS APC SMART 3000 VA -Hitachi;4516427001;;
;UPS CDP R-UPR 1008 INTERACTIVO 1000VA/500W- 8 SALIDAS;ELE00101;;
;UPS CDP UPRS-1508 Interactivo 1500VA-1050W - Entrada-Salida 110Vac - 8 nema 5-15R;UPSCDPUPRS1508;;
;UPS FORZA ONLINE FDC-103K - 3KVA - 3000W - 10/120V - 9 NEMA - USB/SNMP/RS-232 ;ELE0476;;
;UPS Interactivo POWEST MicroNet 2KVA 2000VA 1200w - 110-120VAC 10A 6 SALIDAS;ELE0212;;
;UPS ON LINE 220V 2KVA/2KW Torre FP 1;MP2THV;;
;UPS ONLINE 2KVA 110V;UPS2KVA110VENE;;
;UPS POWERWARE 2 KVA;4485335001;;
;UREAL, 600T, cobas c pack green;8058806190;;
;URINALYSIS BI level LIQ 12X12ML;7463146001;;
;URINALYSIS CONTROL LEVEN 1;UC5033;;
;URINALYSIS CONTROL LEVEN 2;UC5034;;
;URO DIP10E;FREUSPLI0001;;
;USA MX5 Digital, Angled 24-place rotor 3-15ml, 5000rpm, 110V;M5C-24AU-15T1;;
;USB Handheld Scanner;5825601001;;
;USB STICK FOR QNX BACKUP;5711100001;;
;USB STICK FOR QNX BACKUP;7040628001;;
;USER INTERFACE MODULE 4.2 cobas b 123;7090811001;;
;USER INTERFACE MODULE COBAS B 123;7711077001;;
;USM FOR R1 AND R3 (C711/COBAS 8000);4917391001;;
;USM FOR R1 AND R3 (C711/COBAS 8000);7459653001;;
;USM FOR R2;7459661001;;
;USM FOR R2;5197295001;;
;USM R1 T ASSY;5357225001;;
;USM R2-R3 ASSY;5236312001;;
;Ultrasonic unit assy;12020203001;;
;Universal Battery Pack (UBP) cpl.;6869904001;;
;Urea 300 TEST (BIOSSAYS 240 PLUS);130503003A;;
;Urea 410 TEST (BIOSSAYS C8);130503003S;;
;Uric acid 300 TEST (BIOSSAYS 240 PLUS);130503002A;;
;Uric acid 410 TEST (BIOSSAYS C8);130503002S;;
;Urine Analyzer Cleaning Solution/500ml;KU-C-01;;
;Urine Analyzer Diluent Solution (copia);;;
;Urine Analyzer Diluent Solution/10 Litros ;KU-D02;;
;Urine Analyzer Diluent Solution/5 Litros;KU-D03;;
;Urine Reagent Strips KU-12B;KU-12B;;
;Urine Reagent Strips KU-14A;KU-14A;;
;Urine Sample Collection Tube/funda x100;TUBE-U-12-1;;
;Urine Sediment Analyzer Quality Control 01;KU-UQC-01;;
;Urine Sediment Analyzer Quality Control 02;KU-UQC-02;;
;Urine Sediment Analyzer Quality Control 03;KU-UQC-03;;
;Urine Sediment Analyzer Quality Control 04;KU-UQC-04;;
;Urine/Cerebrospinal Fluid Protein 320 TEST (BIOSSAYS 240 PLUS);130508003AC24;;
;Urine/Cerebrospinal Fluid Protein 370 TEST (BIOSSAYS C8);130508003SC;;
;Urisys 1100 Analyzer International;3617548001;;
;V.D.R.L x5 ML 250 TEST;S200047;;
;VACCUM MODULE;8239681001;;
;VACUUM NOZZLE ASSY;5202485001;;
;VACUUM NOZZLE S ASSY;11566130001;;
;VACUUM PUMP cobas b 221;5194423001;;
;VACVALVES;4728157001;;
;VALP2 (100test) cobas c311-501-502;4491041190;;
;VALP2 (200test) cobas c303-c503;8445575190;;
;VALP2 (200test) cobas c701-702;5888549190;;
;VALP2 (500test) cobas c303-c503;8058814190;;
;VALVE;5728517001;;
;VALVE;4633938001;;
;VALVE 2/2 WAY 24 VDC;28087008001;;
;VALVE 2W ASSY;3735478001;;
;VALVE 3/2 WAY 24VDC ASSY;4794028001;;
;VALVE ASSY NO.22;6572740001;;
;VALVE ASSY NO.231;7737840001;;
;VALVE AV2 ASSY;6266967001;;
;VALVE AV2T ASSY;6359825001;;
;VALVE AVR ASSY;3735524001;;
;VALVE BLOCK UNIT;6580793001;;
;VALVE BODY A;6746772001;;
;VALVE BOTTLE A COMPLETE;6746802001;;
;VALVE E/M MTV-3;4683137001;;
;VALVE L cobas b 121 system;3055400001;;
;VALVE MTV (1) ASSY;5828309001;;
;VALVE MTV 2 ASSY;5135346001;;
;VALVE PRESSURE REDUCER;28041687001;;
;VALVE S cobas b 121 system;3055523001;;
;VALVE SAV(1) ASSY;4813693001;;
;VALVE SOLENOID MTV;4742567001;;
;VALVE TERMINAL PT;5214955001;;
;VALVE TERMINAL QUALITY UNIT;4870891001;;
;VALVE UDV-6 ASSY;3735494001;;
;VALVE UNDAMPED cobas b 221;3585808001;;
;VALVE UNIT;3313794001;;
;VALVE WASH U601;7166010001;;
;VALVE XL cobas b 121 system;3055531001;;
;VALVE cobas b 221;3274578001;;
;VALVE_ASSY NO.230;9123423001;;
;VALVE_ASSY NO.232;7737939001;;
;VANC3 (200test) cobas c303-c503;8058849190;;
;VDRL 250 TESTS;ELIPLUS;;
;VDRL CARBON 250 DET ELIPLUS;ELI04;;
;VDRL FRASCO 250 DTER;2540005;;
;VDRL LABKIT;40134;;
;VDRL X 250 det -wiener lab Argentina;1853151;;
;VDRL X250 DETERMINACIONES 5ML ;ANT00250;;
;VEHICULO;VEHI001;;
;VENTANA HE 600 Air Filter 6 in. sq.;7496494001;;
;VENTANA HE 600 Bottle Hat 1 (WHT, 4L);7496338001;;
;VENTANA HE 600 Bottle Hat 2 (PPL, 2L);7676727001;;
;VENTANA HE 600 Bottle Hat 3 (BLU, 2L);7496346001;;
;VENTANA HE 600 Bottle Hat 4 (PNK, 2L);7496354001;;
;VENTANA HE 600 Bottle Hat 5 (GRY, 2L);7496362001;;
;VENTANA HE 600 Bottle Hat 6 (YLW, 2L);7496389001;;
;VENTANA HE 600 Bottle Hat 7 (TAN, 2L);7496397001;;
;VENTANA HE 600 Bottle Hat 8 (GRN, 2L);7496419001;;
;VENTANA HE 600 System Coverslipper Mod;7496516001;;
;VENTANA HE 600 System Keyboard;7496478001;;
;VENTANA HE 600 System Slide Tray - 25mm;7496427001;;
;VENTANA HE 600 System Slide Tray - 26mm;7496435001;;
;VENTANA HE 600 System Stainer Module;7496508001;;
;VENTANA HE 600 System Waste Carboy;7496443001;;
;VENTANA HE 600 System Waste Module;7358822001;;
;VENTANA iSCAN HT SYSTEM IVD-US EXPORT;6762824001;;
;VFV Balance & Acc.Box WXS;5527350001;;
;VITRINA ENFRIADOR PANORAMICA 270L 12 PIES ;VFV-400;;
;VITRINA ENFRIADORA 216 LI ;MABE ;;
;VITRINA EXHIBIDOR 230L NEGRA;VSC-230;;
;VITRINA HOME & CO 211 LITROS COPETE BLANCA;SC211;;
;VITROS PRODUCTS VERSATIP;O-6801715;;
;VOL. CHECK SENSOR NO. 2ASSY(98331418);4373251001;;
;VOL. MEASURE ASSY NO.74 (FCM SHEAT);8272417001;;
;VOLUMETRIC MEASURE ASSYÂ NO.30;6573215001;;
;VORTEX MIXER FOR PCR;4408969001;;
;VP I 10ML;MID-61C;;
;VP II 10ML;MID-61D;;
;VP WASTE VALVE cobas b 221;3274560001;;
;Vacuum pump assy new  707-0807.;11224573001;;
;Valve AV1 ASSY 727-0326;3735443001;;
;"Venda de algodÃ³n, 6""";VDA6;;
;Virus RNA Collection Kit x 50unid.;401108;;
;Vitamin B12 G2 Elecsys E2G 300;7028121190;;
;Vitamin B12 G2 Elecsys cobas e 100 ;7212771190;;
;Vitamin D calset;9038116190;;
;Vitamin D total G2 Elecsys E2G 300;9038086190;;
;Vitamin D total G3 Elecsys cobas e 100;9038078190;;
;Vitamin D total III Preci Control;9038124190;;
;WASH STATION;4794079001;;
;WASH TOWER COMPLETE;28167796001;;
;WASH-R;w-20002400;;
;WASHING BATH (EWS SIPPER);3022293001;;
;WASTE ASSAY SENSOR NO.1 (XN SERIES);6645402001;;
;WASTE ASSY, DIR TO DRAIN, VENTANA HE 600;7788746001;;
;WASTE BOX CARTON( COBAS 6500);6390544001;;
;WASTE CHUTE;5390460001;;
;WASTE LIQUID COMPLETE;5480612001;;
;WASTE LIQUID SENSOR ASSY;11900722001;;
;WASTE SENSOR cobas b 221;5733553001;;
;WASTE SEPERATOR cobas b 221;5783445001;;
;WASTE STATION DOWNGRADE KIT;6562078001;;
;WASTE STATION K-CARRIER;6432239001;;
;WASTE TANK (LIQUID);11708970001;;
;WASTE W;3144054001;;
;WASTE-LINER M;3023150001;;
;WATER COOLER ;COO0003;;
;WATER COOLER ANTEC KUHLER H2O K120 RGB - SOCKET LGA 1155/AM4 - BLACK;COO0433;;
;WATER RESERVOIR A ASSY;6904734001;;
;WEBCAM;W0001;;
;WEIGHT;3561526001;;
;WEIGHT FILTER;5656125001;;
;WEIGHT FILTER N;3149773001;;
;WG-10 COMPLETE;6645747001;;
;WG-20 COMPLETE;6645755001;;
;WG-30 Complete;7038666001;;
;WINDOW (K);5047714001;;
;WINDOW GLASS K;4742109001;;
;WINDOW GLASS K (N);4742117001;;
;WINDOW GLASS WITH HEATER;3149714001;;
;WIRE BINDER TY-23M;10603767001;;
;WIRING CORD NO. 8133;8436185001;;
;WRENCH SMALL 24 FOR ANALYTICAL PLATFORMS;5846471001;;
;WRIGHT 1000ML;JQWRG;;
;"Wall Mounted 9140-10 w/(2) 6"" Extender";7816545001;;
;Wasteliner;5828007001;;
;Waterbath;8900329001;;
;Waterbath cobas t 411 ;9094199001;;
;Western Digital Solid State Drive 1TB Interno 2.5Inch SA510 7mm SATA III 560MB-s Blue - WDS100T3B0A;SSDWD-WDS1 00T 3B0A;;
;Wheel rack  transport;7166745001;;
;Wired Barcode Reader and mount for XN-10;7043716001;;
;X-CAL 5 x 4.5ml;3331822001;;
;X-LEGACY Replacement IPU;7056095001;;
;XE IPF MASTER;4739183001;;
;"XE-2100 ""D"" main unit";4626460001;;
;XE-IG MASTER software;3515648001;;
;XN 1000 CON WG Y SIN LICENCIA;CWXN1000;;
;XN 1000 SIN WG Y SIN LICENCIA ;SWXN1000;;
;XN rack label-100 per rol;7494874001;;
;XN-10 COMPLETE;6509797001;;
;XN-1000 Supply Parts (US);6980368001;;
;XN-2000 Supply Parts (US);6981011001;;
;XN-3000 Supply Parts (US);6981020001;;
;XN-350 COMPLETE ;7745052001;;
;XN-550 complete (BD634545);7744820001;;
;XN350/450 SUPPLY PARTS;8011443001;;
;XN550 SUPPLY PARTS (US);8011451001;;
;XNL 350 CON LICENCIA;CL7745052001;;
;XNL 350 SIN LICENCIA ;SL7745052001;;
;XNL 550 CON LICENCIA;CL7744820001;;
;XNL 550 SIN LICENCIA;SL7744820001;;
;XN_TRAY_KIT_FCA1927;631-1918-8;;
;Xenon 1900 Area-Imaging Scanner;7764987001;;
